,place_name,review_text,review_rating
654,Ngân hàng Quốc Tế - VIB Lê Chân,"Dịch vụ tốt, nhân viên nhiệt tình chu đáo, thường không phải chờ đợi khi giao dịch.",5
655,Ngân hàng Quốc Tế - VIB Lê Chân,"Dịch vụ tốt, nhân viên nhiệt tình",5
656,Ngân hàng Quốc Tế - VIB Lê Chân,,5
657,Ngân hàng Quốc Tế - VIB Hồng Bàng,tôi không hài lòng về cách làm việc của ngân hàng,1
658,Ngân hàng Quốc Tế - VIB Hồng Bàng,phục vụ tốt,3
659,Ngân hàng Quốc Tế - VIB Hà Nội,"Nhân viên quầy số 5 mặt mũi sáng sủa mà thái độ với khách hàng rất kém, nch như quát vào mặt, 1 ngân hàng lớn mà có nviên nên là ko đc.cân thay đổi về khâu cskh",1
660,Ngân hàng Quốc Tế - VIB Hà Nội,"Gặp nhân viên quầy số 5.
Có thái độ như tra hỏi tội phạm thường xuyên nói như quát vào mặt khách hàng ,thái độ phục vụ rất kém.sẽ ko bao giờ quay lại.",1
661,Ngân hàng Quốc Tế - VIB Hà Nội,"Nhân viên trẻ, thân thiện, lãi suất hấp dẫn",4
662,Ngân hàng Quốc Tế - VIB Hà Nội,,5
663,Ngân hàng Quốc Tế - VIB Hà Nội,,4
664,Ngân hàng Quốc Tế - VIB Hào Nam,,5
665,Ngân hàng Quốc Tế - VIB Hào Nam,,5
666,Ngân hàng Quốc Tế - VIB Chợ Mơ,VIB 459C BẠCH MAI. NHƯNG HƯỚNG LÀ ĐƯỜNG MINH KHAI NHÉ MỌI NGƯỜI. HÔM VỪA RỒI ĐI RA GIAO DỊCH NÊN MỚI BIẾT.,3
667,Ngân hàng Quốc Tế - VIB Chợ Mơ,Ngân hàng VIB chuyển từ Bạch Mai sang trung tâm thương mại Chợ Mơ,4
668,Ngân hàng Quốc Tế - VIB Chợ Mơ,"Văn phòng đẹp, rộng rãi, thoáng. Dịch vụ nhanh nhẹn! 👍",5
669,Ngân hàng Quốc Tế - VIB Chợ Mơ,Khá rộng lớn,4
670,Ngân hàng Quốc Tế - VIB Chợ Mơ,"Mở cửa rất đúng giờ, giao dịch viên thái độ rất tốt. Đi vào ai cũng cười tươi chào mừng",5
671,Ngân hàng Quốc Tế - VIB Minh Khai,"Nhân viên nhiệt tình, dịch vụ tốt. Đây là ngân hàng tư nhân rất biết phục vụ khách hàng. (Hài lòng cao)",5
672,Ngân hàng Quốc Tế - VIB Minh Khai,"Chất lượng kém, gọi điện ko bjo có ngừoi nghe. Giải quyết hồ sơ tất toán kéo dài",1
673,Ngân hàng Quốc Tế - VIB Minh Khai,Ngồi chờ thấy bà. Cứ loạn cả lên chả theo thứ tự gì,1
674,Ngân hàng Quốc Tế - VIB Minh Khai,Nhân viên ngân hàng niềm nở. Dịch vụ chăm sóc khách hàng nhanh.,4
675,Ngân hàng Quốc Tế - VIB Minh Khai,"VIB 203 Minh Khai
Ko quét mã
Khách ngồi vào quầy rồi còn đẩy ra để ưu tiên cho Anh khách đến sau. 😂😂😂",1
676,Ngân hàng Quốc Tế - VIB Sài Gòn,"Bảo vệ giữ xe ở đây rất rất rất tệ, rất thái độ với khách hàng",1
677,Ngân hàng Quốc Tế - VIB Sài Gòn,"Ngân hàng rất khó liên hệ, cho nghe nhạc liên tục. Cả 5,7 cuộc gọi mới có nhân viên nghe máy chưa nói hết câu đã ngắt máy mất tiêu. quá tệ",2
678,Ngân hàng Quốc Tế - VIB Sài Gòn,Ko thể liên lạc dc qua điện thoại,1
679,Ngân hàng Quốc Tế - VIB Sài Gòn,"Dịch vụ ngân hàng rất tệ!
Không hỗ trợ khách hàng, email bị spam rác rất nhiều toàn quảng cáo!
Mình làm thẻ tín dụng!
Phát sinh phia gia hạn thường niên ko biết cũng ko có người gọi thông báo để thanh toán 499k thế bị phạt 2 lần thêm 400k ! Cũng ko coa chế độ trừ tiền khi đến hạn thanh toán! Tính ra làm cái thẻ 1 năm lỗ 1 triệu tiền ko đâu!",1
680,Ngân hàng Quốc Tế - VIB Sài Gòn,"Dịch vụ tệ cực kỳ. Tạo tk 3 4 tháng trời đăng ký có mỗi cái gửi thông báo số dư qua điện thoại mà cũng không làm. Cứ gọi hối là nhân viên phụ trách nghỉ việc rồi, hẹn đến giờ gần nửa năm gửi tiền 1 đống vẫn không nhận được thông báo số dư. Nhân viên văn phòng thì giấy nhận nợ làm sai, kêu làm gửi lại thì hẹn ngày này qua tháng nọ, cũng 3 4 tháng chưa làm lại được giấy tờ đã sai.",1
681,Ngân hàng Quốc Tế - VIB Quận 1,"Trải nghiệm dịch vụ cấp lại giấy biên nhận thế chấp tài sản sau khi vay mua xe oto tại ngân hàng VIB chi nhánh quận 1 thật sự tồi tệ.

Liên hệ lên tổng đài ngân hàng 29 ngày sau 3 lần vẫn chưa có một ai hướng dẫn qui trình thủ tục hướng dẫn và thực hiện.
Khi cần mình thì niềm nở, khi được việc của họ rồi thì khách hàng phải đi van xin mòn mỏi.",1
682,Ngân hàng Quốc Tế - VIB Quận 1,"Phòng giao dịch ngân hàng VIB, khá nhỏ nhưng có khoảng 10 quầy phục vụ. Dịch vụ khá chu đáo. Bảo vệ, giữ xe đón khách tốt.",4
683,Ngân hàng Quốc Tế - VIB Quận 1,"Chất luong phục vụ kém. Nhan vien va sep nói chuyen như hàng tôm hàng cá, không cung cấp số liệu dư nợ cho khác hàng. Đã sai mà ko biết nhận. Ngân hàng quốc tế mà thái độ rất kém.",1
684,Ngân hàng Quốc Tế - VIB Quận 1,không có chỗ đậu xe ô tô. không cung cấp đầy đủ giấy tờ,1
685,Ngân hàng Quốc Tế - VIB Quận 1,Làm việc kô có tâm .coi thường khách hàng .ngân hàng mà làm ăn kô uy tín .nhân viên muốn vòi vĩnh khách hàng,1
686,Ngân hàng Quốc Tế - VIB Thủ Đức,"Nhân viên làm quá chậm chạp. Nhập liệu như rùa bò. Không hiểu sao ngân hàng TOP 1 nữa, lấy cái thẻ thôi chờ 1h. Bảo vệ thì như cha người ta, hướng dẫn mà nhằn nhằn.",1
687,Ngân hàng Quốc Tế - VIB Thủ Đức,"Lần thứ 2 ghé VIB vì cần nộp tiền trực tiếp để thanh toán, VIB nên xem lại cách làm việc để hợp lý. Khách hàng đợi dài cổ mà nhân viên thì ngồi tám, nói chuyện làm những việc riêng. Không cần quảng cáo chi cho nhiều chỉ cần xem xét lại cách phục vụ thì khách hàng tự tìm đến.",1
688,Ngân hàng Quốc Tế - VIB Thủ Đức,"Thái độ phục vụ của nhân viên quá tệ. Thiếu tôn trọng khách hàng. Mang tiếng phục vụ tới 17:00 mà 16:30 khách tới, bảo vệ giữ xe còn không thèm viết cho cái phiếu giữ xe và tất nhiên khi KH ra về cũng ko dắt xe cho khách. Bảo vệ mở cửa thì đứng giữ khư khư cái cửa đóng kĩ lại để không cho KH vào. Đứng trong cửa nói vọng ra hết giờ làm việc. Nhân viên giao dịch ở bên trong cũng nói vọng ra hết giờ làm việc. Khi mình mở điện thoại ra rõ ràng trên mạng viết giờ làm việc là tới 17:00, mình xem trước rồi mới tới thì mới cho mình vào. Tới quầy lễ tân thì nói 16:30 là hết giao dịch tiền mặt rồi, chỉ xử lí các giao dịch khác. Dù trước đó không hề hỏi xem KH tới thực hiện giao dịch gì. Mang tiếng NH quốc tế mà thái độ phục vụ thiếu chuyên nghiệp.
Lần trước tới lúc 9h thì có 4 quầy giao dịch, 2 quầy ngoài giao dịch tới 3 lượt KH rồi, 2 quầy phía trong vẫn đang loay hoay làm gì không biết. KH thì ít mà vẫn phải mất thời gian chờ đợi gần 1 tiếng.
Đúng là những trải nghiệm tồi tệ về một NH quốc tế.",1
689,Ngân hàng Quốc Tế - VIB Thủ Đức,"Giao dịch viên chậm chạp, làm ảnh hưởng sức khỏe khách hàng
Nhâm viên nghe điện thoại chi nhánh Thủ Đức hách dịch, nói chuyện láu cá.",1
690,Ngân hàng Quốc Tế - VIB Thủ Đức,Lần đầu tiên đến ngân hàng VIB cảm giác hụt hẫng mang tên ngân hàng quốc tế lại có những người nhân viên thật tệ. Làm dịch vụ mà tỏ thái độ xem thường khách hàng thì một thời gian sau nữa liệu có còn tồn tại nổi hay không,1
691,Ngân hàng Quốc Tế - VIB Gò Vấp,"VIB ở paxsky có văn phòng công chứng mà làm việc cực kì quan liêu, một cá nhân mà làm ảnh hưởng cả một tập thể VIB. Nhân viên công chứng thế chấp ăn nói ngang ngược với khách hàng. Hẹn 10h , khách đến thì báo 11h mới tới được.  Chờ được thì chờ, không chờ được thì về!!! ( anh này là nhân viên VIB Gò Vấp) - Đời thuở ai mà nhân viên noia chuyện với khách như vậy không? Làm thì mò mò , từ từ như kiểu kéo cho hết giờ làm việc hay sao ý. Nhân viên trong phòng công chứng là nữ thì ngồi cười hô hố, gọi zalo cho bạn trai rồi còn quay clip sảnh người ngồi chờ để nói chuyện với bạn trai. Tự nhiên cầm điện thoại quay hình người ta đang ngồi mà chẳng nói chẳng rằng , xong rồi cười hô hố thấy vô duyên ko ? Khách người ta ngại 1 chứ người ta ngại cho mình tới 10 lận ý ạ. Hai con người làm nhân viên cho VIB mà để cho người ta đánh giá luôn cả cái hệ thống thấy không ạ. Một nhận viên công chứng thế chấp với một nhân viên làm hồ sơ công chứng . Oải
Nhân viện hẹn hồ sơ thì ko tới. Nói chuyện ngang ngược
Nhân viên văn phòng công chứng thì gọi điện thoại xong báo ngân hàng vắng quá đi luôn rồi!
Giờ khách làm sao?
Thật sự sự chuyên nghiệp và văn hoá doanh nghiệp không bằng Vietcombank hay BIDV",1
692,Ngân hàng Quốc Tế - VIB Gò Vấp,"Nhiệt tình
Chỗ đậu xe hơi hơi bất tiện",5
693,Ngân hàng Quốc Tế - VIB Gò Vấp,"Nâng hạng mức chuyển tiền xong ép khách hàng đăng ký sms báo về tin nhắn trong khi Khách hàng đã từ chối không đăng ký, cứ khăn khăn ép khách, làm như vậy giống cho mấy bạn ấy chạy chỉ tiêu. Làm việc không có tâm với khách thì sao Khách tin tưởng gửi tiền. Thua. Tệ hơn cả 1 sao, thái độ phục vụ mắc dạy",1
694,Ngân hàng Quốc Tế - VIB Gò Vấp,"GDV láo lếu, cư xử kém tinh tế, khinh thường KH, dịch vụ tại quầy cực kì tệ hại, một trải nghiệm vô cùng độc hại.",1
695,Ngân hàng Quốc Tế - VIB Gò Vấp,"2 nhân viên này lừa đảo , chiếm đoạt tài sản",1
696,Ngân hàng Quốc Tế - VIB Cộng Hòa,Trai nghiệm Rất tuyệt vời. Các bạn giao dịch viên vui vẻ dễ thương,5
697,Ngân hàng Quốc Tế - VIB Cộng Hòa,"Cũng tàm tạm!
Ít khách nhưng nhân viên phục vụ hơi lâu. Không gian thoáng đãng. Địa chỉ dễ tìm",4
698,Ngân hàng Quốc Tế - VIB Cộng Hòa,"Nhân viên của phòng giao dịch này thái độ phục vụ rất tệ nói thẳng ra là bố láo, xem thường khách hàng",1
699,Ngân hàng Quốc Tế - VIB Cộng Hòa,"Tới chỗ này hỏi làm thẻ tín dụng được ko? Tư vấn nói được, bắt nộp đủ hồ sơ, tôi ráng làm nộp đủ, xong cái im re, hỏi ko trả lời. Đợi mấy tháng nay. Ngân hàng nghiệp dư. Làm tốn thời gian.",1
700,Ngân hàng Quốc Tế - VIB Cộng Hòa,"Lãi suất ngân hàng biv cao hơn các ngân hàng khác, mà còn tính lãi hàng tháng không hợp lý, quý khách lưu ý nhé!",1
701,Ngân hàng Quốc tế - VIB Phan Đăng Lưu,"Chi nhánh rộng , quầy nhiều , chưa đến 10 khách nhưng lần nào cũng đợi vài số mới đến lượt . Nay cần chuyển tiền khác ngân hàng , nv báo chuyển tại quầy tối thiểu 3 ngày mới tới . Muốn ép xài app cho nhanh thì thiếu gì cách mà xài cách này ? Nv thấy nhu cầu của khách ko được giải quyết nhưng cũng ko gợi ý hay đưa ra giải pháp cụ thể nào ? Chán thật sự luôn , cạnh tranh gì tầm này khi mà cái nhỏ ko làm được",2
702,Ngân hàng Quốc tế - VIB Phan Đăng Lưu,"Thông báo là có thể đăng ký ngừng sử dụng sms trên app! Đăng ký xong hôm ngày 13/12/22 thì bắt đầu từ đó VIB chỉ gửi thông báo thay đổi số dư trên app. Đến nay 31/12/22 thì vẫn trừ tiền 33.000 cho dịch vụ thông báo số dư trên sms. Báo nhân viên check hệ thống thì nói là chưa đăng ký và trừ tiền! Ủa, vậy nếu chưa đăng ký thì tại sao sms của tôi không nhận đc bất kì 1 tin nhắn thay đổi số dư nào từ ngày 13/12/22? Thay vào đó là nhận tin thông báo thay đổi số dư vào app? Gọi điện tổng đài ko nghe máy, nhân viên cho số cũng ko gọi được. Đã có ý định gửi tiết kiệm nhưng may quá, ngân hàng làm việc có trách nhiệm quá làm tôi cũng đỡ phải suy nghĩ thêm! 33.000 tuy ko nhiều đối với 1 bữa ăn nhưng là nhiều so với mức phí sms giữa các ngân hàng! Làm việc quá tệ hại!",1
703,Ngân hàng Quốc tế - VIB Phan Đăng Lưu,"Ngân hàng VIB tại địa chỉ này, có đội ngũ ngân viên tận tình và rất chuyên nghiệp. Luôn làm việc hết sức, hỗ trợ khách hàng hết mình...",5
704,Ngân hàng Quốc tế - VIB Phan Đăng Lưu,"Nhân viên thái độ không tốt, coi thường khách hàng. Khách hàng cần hỗ trợ mà nhân viên lúc nào cũng báo bận rồi hỗ trợ rất chậm.",2
705,Ngân hàng Quốc tế - VIB Phan Đăng Lưu,"Ngân hàng phục vụ chuyên nghiệp, hỗ trợ khách hàng nhiệt tình, giao dịch nhanh. Chất lượng tốt",5
706,Ngân hàng Quốc Tế - VIB Huỳnh Thúc Kháng,"Ngân hàng quốc tế mà làm việc tệ nhất trong các ngân hàng. Giao dịch rất chậm. Qui trình không rõ ràng, chứng từ giao dịch không đưa cho khách hàng chờ khách hàng hỏi mới đưa, nếu khách hàng ko biết để hỏi thì sao? Tất toán thẻ tín dụng mà cũng mất hơn 2 ngày...có lẽ lãnh đạo ngân hàng nên xem lại cách làm việc của hệ thống mình..",1
707,Ngân hàng Quốc Tế - VIB Huỳnh Thúc Kháng,Mở thẻ qua 1năm phải thông báo khách hàng nếu thấy ko sử dụng còn dùng hay ko để hủy thẻ im lặng để tính phí nợ từ 2006 tới 2022 . Khách đâu phải chỉ một ngân hàng VIB có thẻ . lúc nào phải mở thẻ xem mình nợ phí. Chăm sóc khách hàng quá tệ do tin sự chăm sóc làm việc chuyên nghiệp một ngân hàng quốc tế bút giờ tôi phải xem xét lại khi mở thẻ tại ngân hàng VIB,1
708,Ngân hàng Quốc Tế - VIB Huỳnh Thúc Kháng,"Đáng lẽ là ko có sao nào luôn mn nên tránh xa ngân hàng này ra nha. Nghĩ sao mà tụi e vay tiền mua ô tô, rồi khi dịch bệnh đến do vợ chồng e ở Bình Dương bị phong tỏa không lấy tiền để thanh lý hợp đồng được chứ có phải là ko trả đâu vậy mà nhân viên bên đó bảo anh chị trả thì e làm hồ sơ giảm cho a/c do dịch bệnh được 7 triệu. Mà vợ chồng mình đã báo trước 2 tháng rồi nha nhân viên bảo là trình sếp sếp duyệt cho rồi. Ấy vậy mà khi lên thanh toán thì bảo người nhân viên đó nghỉ rồi thanh toán ko giảm một xu mà còn đóng thêm tiền phạt. Rồi tờ đơn trình sếp duyệt vẫn còn lưu tin nhắn đây mà ăn ngang nói ngược mn ạ. E viết lên đây hy vọng mn không gặp trường hợp giông e.",1
709,Ngân hàng Quốc Tế - VIB Huỳnh Thúc Kháng,"Ngân hàng tốt, nhưng giao dịch viên tai quầy này chưa tốt, đưa hồ sơ k chưa thấy đưa, chỉ thẩy tờ giấy lên bàn, kêu khách điền thông tin,...",2
710,Ngân hàng Quốc Tế - VIB Huỳnh Thúc Kháng,Nhân viên không thân thiện,1
711,Ngân hàng Quốc tế - VIB Tao Đàn,"Mình có được giới thiệu làm thẻ Visa VIB, các bạn cũng đon đả nhiệt tình lắm.
Đến khi confirm qua điện thoại xong, mình nhận được 1 Email từ chối cấp thẻ tín dụng mà ko bít lí do.
Mình email lại cho cả bạn sales và mail của VIB , và 24h qua vẫn ko có câu trả lời .
Các bạn cực kì thiếu tôn trọng người khác.",1
